方向,起始时间,结束时间,持续K数,涨跌幅%,同向连续K,净向10K,F10通过,确认可入场,确认时间,确认入场价,确认后空间%,确认后MAE%,峰值在确认前
做多,2022-02-08 08:00:00+00:00,2022-02-08 12:00:00+00:00,2,-1.9034806746928898,2.0,False,False,False,,,,,
做空,2022-02-08 12:00:00+00:00,2022-02-08 20:00:00+00:00,3,-1.6804077846611014,4.0,False,False,False,,,,,
做多,2022-02-08 20:00:00+00:00,2022-02-09 00:00:00+00:00,2,-2.0355401780214053,3.0,True,False,False,,,,,
做空,2022-02-09 00:00:00+00:00,2022-02-09 04:00:00+00:00,2,-2.225702609023914,3.0,False,False,False,,,,,
做空,2022-02-09 04:00:00+00:00,2022-02-09 08:00:00+00:00,2,-2.2076834527344307,2.0,False,False,False,,,,,
做空,2022-02-09 08:00:00+00:00,2022-02-09 12:00:00+00:00,2,-2.185275147394196,2.0,False,False,False,,,,,
做空,2022-02-09 12:00:00+00:00,2022-02-09 16:00:00+00:00,2,-2.152618919427799,3.0,False,False,False,,,,,
做多,2022-02-09 16:00:00+00:00,2022-02-10 00:00:00+00:00,3,-1.7663606114962438,4.0,True,False,False,,,,,
做空,2022-02-10 00:00:00+00:00,2022-02-10 04:00:00+00:00,2,-2.0876732002938763,6.0,True,False,False,,,,,
做多,2022-02-10 04:00:00+00:00,2022-02-10 12:00:00+00:00,3,1.5581171711550843,3.0,False,False,False,,,,,
做多,2022-02-10 12:00:00+00:00,2022-02-10 20:00:00+00:00,3,-1.7998958873984923,1.0,False,False,False,,,,,
做空,2022-02-10 20:00:00+00:00,2022-02-12 16:00:00+00:00,12,1.2974625122563295,10.0,True,True,True,2022-02-12 12:00:00+00:00,42115.6,0.31788695875162026,2.0524461244764445,True
做空,2022-02-12 16:00:00+00:00,2022-02-13 12:00:00+00:00,6,-1.2200310945402923,10.0,True,True,False,,,,,
做空,2022-02-13 12:00:00+00:00,2022-02-14 12:00:00+00:00,7,-0.5590819016674153,8.0,False,False,False,,,,,
做空,2022-02-14 12:00:00+00:00,2022-02-14 16:00:00+00:00,2,-1.5616497797286042,2.0,False,False,False,,,,,
做空,2022-02-14 16:00:00+00:00,2022-02-14 20:00:00+00:00,2,-2.0121087499356585,1.0,False,False,False,,,,,
做空,2022-02-14 20:00:00+00:00,2022-02-15 00:00:00+00:00,2,-2.0014541611632906,1.0,False,False,False,,,,,
做多,2022-02-15 00:00:00+00:00,2022-02-16 12:00:00+00:00,10,0.5642471153472766,8.0,True,False,False,,,,,
做空,2022-02-16 12:00:00+00:00,2022-02-16 16:00:00+00:00,2,-1.797852544085245,6.0,True,False,False,,,,,
做多,2022-02-16 16:00:00+00:00,2022-02-17 00:00:00+00:00,3,-1.6157306345293043,1.0,False,False,False,,,,,
做空,2022-02-17 00:00:00+00:00,2022-02-17 04:00:00+00:00,2,-1.2166559805720825,9.0,True,False,False,,,,,
做多,2022-02-17 04:00:00+00:00,2022-02-17 08:00:00+00:00,2,-1.5004293739505234,0.0,False,False,False,,,,,
做空,2022-02-17 08:00:00+00:00,2022-02-19 16:00:00+00:00,15,6.408679701101039,10.0,True,True,True,2022-02-19 00:00:00+00:00,40107.6,1.2399146296462409,0.8255293261127531,True
做空,2022-02-19 16:00:00+00:00,2022-02-21 00:00:00+00:00,9,2.9457706029037753,8.0,True,False,False,,,,,
做空,2022-02-21 00:00:00+00:00,2022-02-21 04:00:00+00:00,2,-2.0337303595731817,7.0,True,False,False,,,,,
做多,2022-02-21 04:00:00+00:00,2022-02-21 08:00:00+00:00,2,-1.8731636914273646,1.0,False,False,False,,,,,
做空,2022-02-21 08:00:00+00:00,2022-02-21 12:00:00+00:00,2,-1.8473558132964516,9.0,True,False,False,,,,,
做多,2022-02-21 12:00:00+00:00,2022-02-21 16:00:00+00:00,2,-2.197671749044216,0.0,False,False,False,,,,,
做空,2022-02-21 16:00:00+00:00,2022-02-22 20:00:00+00:00,8,0.8209689056559585,9.0,True,False,False,,,,,
做空,2022-02-22 20:00:00+00:00,2022-02-23 08:00:00+00:00,4,-1.938323039413226,6.0,True,False,False,,,,,
做多,2022-02-23 08:00:00+00:00,2022-02-23 16:00:00+00:00,3,-2.0651035177939736,2.0,False,False,False,,,,,
做空,2022-02-23 16:00:00+00:00,2022-02-24 20:00:00+00:00,8,6.2273829215224366,6.0,True,False,False,,,,,
做多,2022-02-24 20:00:00+00:00,2022-02-27 00:00:00+00:00,14,-2.6722265128311036,10.0,True,True,True,2022-02-26 12:00:00+00:00,39192.0,1.296182894468259,2.6280873647683203,True
做多,2022-02-27 00:00:00+00:00,2022-02-27 04:00:00+00:00,2,-2.5805350226543293,3.0,True,False,False,,,,,
做多,2022-02-27 04:00:00+00:00,2022-02-27 12:00:00+00:00,3,-0.012411950336522117,3.0,True,False,False,,,,,
做多,2022-02-27 12:00:00+00:00,2022-02-27 16:00:00+00:00,2,-2.504071791501539,5.0,True,False,False,,,,,
做空,2022-02-27 16:00:00+00:00,2022-02-28 04:00:00+00:00,4,-1.501726744650723,4.0,False,False,False,,,,,
做空,2022-02-28 04:00:00+00:00,2022-02-28 08:00:00+00:00,2,-2.971384066511341,1.0,False,False,False,,,,,
做空,2022-02-28 08:00:00+00:00,2022-02-28 12:00:00+00:00,2,-2.4185216717354545,0.0,False,False,False,,,,,
做多,2022-02-28 12:00:00+00:00,2022-03-02 04:00:00+00:00,11,6.850489790407247,10.0,True,True,False,,,,,
做多,2022-03-02 04:00:00+00:00,2022-03-02 08:00:00+00:00,2,-2.519623555375414,2.0,False,False,False,,,,,
做多,2022-03-02 08:00:00+00:00,2022-03-02 12:00:00+00:00,2,-0.2608431534835639,1.0,False,False,False,,,,,
做多,2022-03-02 12:00:00+00:00,2022-03-02 16:00:00+00:00,2,-2.5136781406887607,0.0,False,False,False,,,,,
做空,2022-03-02 16:00:00+00:00,2022-03-02 20:00:00+00:00,2,-2.7567757744115076,10.0,True,True,False,,,,,
做空,2022-03-02 20:00:00+00:00,2022-03-03 00:00:00+00:00,2,-1.514282204959558,10.0,True,True,False,,,,,
做空,2022-03-03 00:00:00+00:00,2022-03-03 12:00:00+00:00,4,-0.7032828788225934,10.0,True,True,False,,,,,
做空,2022-03-03 12:00:00+00:00,2022-03-05 16:00:00+00:00,14,6.534565780122447,10.0,True,True,True,2022-03-05 04:00:00+00:00,39003.9,0.6394232371634668,1.4770317840010834,True
做空,2022-03-05 16:00:00+00:00,2022-03-05 20:00:00+00:00,2,-2.5484706209345793,10.0,True,True,False,,,,,
做空,2022-03-05 20:00:00+00:00,2022-03-06 00:00:00+00:00,2,-2.405529277041898,9.0,True,False,False,,,,,
做空,2022-03-06 00:00:00+00:00,2022-03-06 04:00:00+00:00,2,-1.1207282789261852,8.0,True,False,False,,,,,
做空,2022-03-06 04:00:00+00:00,2022-03-06 16:00:00+00:00,4,-0.5340250289974033,7.0,True,False,False,,,,,
做空,2022-03-06 16:00:00+00:00,2022-03-06 20:00:00+00:00,2,-1.485020266352713,4.0,True,False,False,,,,,
做空,2022-03-06 20:00:00+00:00,2022-03-07 12:00:00+00:00,5,-0.9442488711122684,4.0,True,False,False,,,,,
做多,2022-03-07 12:00:00+00:00,2022-03-07 16:00:00+00:00,2,-1.5570043192769187,2.0,True,False,False,,,,,
做空,2022-03-07 16:00:00+00:00,2022-03-08 00:00:00+00:00,3,-2.6716302631862083,3.0,False,False,False,,,,,
做空,2022-03-08 00:00:00+00:00,2022-03-08 04:00:00+00:00,2,-2.734087499445197,1.0,False,False,False,,,,,
做空,2022-03-08 04:00:00+00:00,2022-03-08 08:00:00+00:00,2,-2.6951438557201652,1.0,False,False,False,,,,,
做多,2022-03-08 08:00:00+00:00,2022-03-08 12:00:00+00:00,2,-2.41397891656905,6.0,True,False,False,,,,,
做空,2022-03-08 12:00:00+00:00,2022-03-08 16:00:00+00:00,2,-2.255892494751031,2.0,False,False,False,,,,,
做多,2022-03-08 16:00:00+00:00,2022-03-08 20:00:00+00:00,2,-2.464529323221591,6.0,True,False,False,,,,,
做空,2022-03-08 20:00:00+00:00,2022-03-09 00:00:00+00:00,2,-2.596614498056891,4.0,False,False,False,,,,,
做多,2022-03-09 00:00:00+00:00,2022-03-10 00:00:00+00:00,7,0.3400393216989467,5.0,True,False,False,,,,,
做空,2022-03-10 00:00:00+00:00,2022-03-11 08:00:00+00:00,9,3.2198061402985285,10.0,True,True,False,,,,,
做空,2022-03-11 08:00:00+00:00,2022-03-11 12:00:00+00:00,2,-2.8677059278282675,10.0,True,True,False,,,,,
做空,2022-03-11 12:00:00+00:00,2022-03-14 08:00:00+00:00,18,0.7759608792112577,10.0,True,True,True,2022-03-13 04:00:00+00:00,39075.4,4.031692573844417,0.5425408313158663,False
做空,2022-03-14 08:00:00+00:00,2022-03-14 20:00:00+00:00,4,-1.1060390946205538,4.0,False,False,False,,,,,
做多,2022-03-14 20:00:00+00:00,2022-03-15 00:00:00+00:00,2,-2.0640262477542644,3.0,True,False,False,,,,,
做空,2022-03-15 00:00:00+00:00,2022-03-15 12:00:00+00:00,4,-0.8920775670389824,3.0,False,False,False,,,,,
做空,2022-03-15 12:00:00+00:00,2022-03-15 16:00:00+00:00,2,-2.2522177157577206,1.0,False,False,False,,,,,
做多,2022-03-15 16:00:00+00:00,2022-03-15 20:00:00+00:00,2,-1.8374062106508733,8.0,True,False,False,,,,,
做多,2022-03-15 20:00:00+00:00,2022-03-16 00:00:00+00:00,2,2.604777225816203,9.0,True,False,False,,,,,
做空,2022-03-16 00:00:00+00:00,2022-03-16 04:00:00+00:00,2,-2.527678739411417,0.0,False,False,False,,,,,
做多,2022-03-16 04:00:00+00:00,2022-03-16 16:00:00+00:00,4,1.4375938092362566,10.0,True,True,False,,,,,
做多,2022-03-16 16:00:00+00:00,2022-03-18 00:00:00+00:00,9,-1.0663607529320713,7.0,True,False,False,,,,,
做空,2022-03-18 00:00:00+00:00,2022-03-18 04:00:00+00:00,2,-2.188766178370626,1.0,False,False,False,,,,,
做多,2022-03-18 04:00:00+00:00,2022-03-18 08:00:00+00:00,2,-2.016748303630171,9.0,True,False,False,,,,,
做空,2022-03-18 08:00:00+00:00,2022-03-18 12:00:00+00:00,2,-2.1222963285021974,0.0,False,False,False,,,,,
做多,2022-03-18 12:00:00+00:00,2022-03-20 12:00:00+00:00,13,1.2600432414331553,10.0,True,True,True,2022-03-20 04:00:00+00:00,41848.7,0.1894921467094627,1.5501078886560327,True
做空,2022-03-20 12:00:00+00:00,2022-03-20 16:00:00+00:00,2,-0.9388667981674332,8.0,True,False,False,,,,,
做空,2022-03-20 16:00:00+00:00,2022-03-20 20:00:00+00:00,2,-1.6804587615232953,7.0,False,False,False,,,,,
做空,2022-03-20 20:00:00+00:00,2022-03-21 00:00:00+00:00,2,-0.09209851094361592,6.0,False,False,False,,,,,
做空,2022-03-21 00:00:00+00:00,2022-03-21 08:00:00+00:00,3,-1.73444549358506,5.0,False,False,False,,,,,
做空,2022-03-21 08:00:00+00:00,2022-03-21 12:00:00+00:00,2,-0.8337433425338155,3.0,False,False,False,,,,,
做空,2022-03-21 12:00:00+00:00,2022-03-21 20:00:00+00:00,3,-1.6788035088048825,2.0,False,False,False,,,,,
做空,2022-03-21 20:00:00+00:00,2022-03-22 00:00:00+00:00,2,-1.4143082897008237,0.0,False,False,False,,,,,
做多,2022-03-22 00:00:00+00:00,2022-03-23 04:00:00+00:00,8,0.7340644470667681,10.0,True,True,False,,,,,
做多,2022-03-23 04:00:00+00:00,2022-03-28 20:00:00+00:00,35,12.2053765933341,10.0,True,True,True,2022-03-24 20:00:00+00:00,43973.4,9.611719812432058,0.9057748547985893,False
做空,2022-03-28 20:00:00+00:00,2022-03-29 00:00:00+00:00,2,-1.5404182729842728,2.0,False,False,False,,,,,
做多,2022-03-29 00:00:00+00:00,2022-03-29 12:00:00+00:00,4,-0.43139043409679945,7.0,True,False,False,,,,,
做多,2022-03-29 12:00:00+00:00,2022-03-29 16:00:00+00:00,2,-1.4211312020594595,4.0,False,False,False,,,,,
做多,2022-03-29 16:00:00+00:00,2022-03-29 20:00:00+00:00,2,-1.4351348420294743,3.0,False,False,False,,,,,
做多,2022-03-29 20:00:00+00:00,2022-03-30 00:00:00+00:00,2,-1.4513396511366223,2.0,False,False,False,,,,,
做多,2022-03-30 00:00:00+00:00,2022-03-30 04:00:00+00:00,2,-1.1871673491057027,1.0,False,False,False,,,,,
做多,2022-03-30 04:00:00+00:00,2022-03-30 08:00:00+00:00,2,-1.4506323447516,0.0,False,False,False,,,,,
做空,2022-03-30 08:00:00+00:00,2022-03-30 16:00:00+00:00,3,-0.9927763238923545,10.0,True,True,False,,,,,
做空,2022-03-30 16:00:00+00:00,2022-03-31 00:00:00+00:00,3,-1.4918268369191199,10.0,True,True,False,,,,,
做空,2022-03-31 00:00:00+00:00,2022-03-31 08:00:00+00:00,3,-1.3087759010582243,8.0,True,False,False,,,,,
做空,2022-03-31 08:00:00+00:00,2022-03-31 12:00:00+00:00,2,0.5101102717283252,6.0,True,False,False,,,,,
做空,2022-03-31 12:00:00+00:00,2022-04-01 12:00:00+00:00,7,2.909432073644736,5.0,True,False,False,,,,,
做多,2022-04-01 12:00:00+00:00,2022-04-03 00:00:00+00:00,10,-0.47525772959808554,10.0,True,True,False,,,,,
做多,2022-04-03 00:00:00+00:00,2022-04-04 12:00:00+00:00,10,1.4368536037243083,8.0,True,False,False,,,,,
做空,2022-04-04 12:00:00+00:00,2022-04-04 16:00:00+00:00,2,-0.5790401193803811,3.0,False,False,False,,,,,
做多,2022-04-04 16:00:00+00:00,2022-04-05 12:00:00+00:00,6,1.1731595702211783,4.0,False,False,False,,,,,
做空,2022-04-05 12:00:00+00:00,2022-04-05 16:00:00+00:00,2,-1.1464326844527672,9.0,True,False,False,,,,,
做多,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,2,-1.5288592334488487,0.0,False,False,False,,,,,
做空,2022-04-05 20:00:00+00:00,2022-04-07 12:00:00+00:00,11,4.248348360306045,10.0,True,True,False,,,,,
做空,2022-04-07 12:00:00+00:00,2022-04-07 16:00:00+00:00,2,-1.811984572195991,4.0,True,False,False,,,,,
做空,2022-04-07 16:00:00+00:00,2022-04-07 20:00:00+00:00,2,-1.5931139170828963,5.0,True,False,False,,,,,
做空,2022-04-07 20:00:00+00:00,2022-04-08 00:00:00+00:00,2,-1.7560215778790598,6.0,True,False,False,,,,,
做空,2022-04-08 00:00:00+00:00,2022-04-08 04:00:00+00:00,2,-1.7101673150302505,7.0,True,False,False,,,,,
做多,2022-04-08 04:00:00+00:00,2022-04-08 08:00:00+00:00,2,-1.1399115079221227,1.0,False,False,False,,,,,
做空,2022-04-08 08:00:00+00:00,2022-04-08 12:00:00+00:00,2,-0.4718558129233771,9.0,True,False,False,,,,,
做多,2022-04-08 12:00:00+00:00,2022-04-08 16:00:00+00:00,2,-1.6486301749693038,0.0,False,False,False,,,,,
做空,2022-04-08 16:00:00+00:00,2022-04-10 16:00:00+00:00,13,-1.3153326509385062,10.0,True,True,True,2022-04-10 08:00:00+00:00,42666.1,0.3890676673049564,1.5747865401337398,True
做多,2022-04-10 16:00:00+00:00,2022-04-10 20:00:00+00:00,2,-1.2258737651526728,0.0,False,False,False,,,,,
做空,2022-04-10 20:00:00+00:00,2022-04-13 12:00:00+00:00,17,4.984732162620169,10.0,True,True,True,2022-04-12 12:00:00+00:00,40163.9,2.340161189525921,3.077639372670479,True
做多,2022-04-13 12:00:00+00:00,2022-04-14 12:00:00+00:00,7,-1.4054245984200489,5.0,True,False,False,,,,,
做空,2022-04-14 12:00:00+00:00,2022-04-15 12:00:00+00:00,7,-0.8991536444423673,7.0,True,False,False,,,,,
做空,2022-04-15 12:00:00+00:00,2022-04-15 16:00:00+00:00,2,-1.7746519785146533,8.0,True,False,False,,,,,
做空,2022-04-15 16:00:00+00:00,2022-04-15 20:00:00+00:00,2,-1.726991393893158,9.0,True,False,False,,,,,
做多,2022-04-15 20:00:00+00:00,2022-04-16 00:00:00+00:00,2,-1.336305637825034,0.0,False,False,False,,,,,
做空,2022-04-16 00:00:00+00:00,2022-04-16 04:00:00+00:00,2,-1.5421587585587406,10.0,True,True,False,,,,,
做空,2022-04-16 04:00:00+00:00,2022-04-16 12:00:00+00:00,3,-0.5519484340026665,10.0,True,True,False,,,,,
做空,2022-04-16 12:00:00+00:00,2022-04-16 20:00:00+00:00,3,-1.5399067599373186,10.0,True,True,False,,,,,
做空,2022-04-16 20:00:00+00:00,2022-04-17 08:00:00+00:00,4,-1.3083171779856253,10.0,True,True,False,,,,,
做空,2022-04-17 08:00:00+00:00,2022-04-17 12:00:00+00:00,2,-1.1130165006474744,7.0,True,False,False,,,,,
做空,2022-04-17 12:00:00+00:00,2022-04-18 16:00:00+00:00,8,2.9386468105868633,6.0,True,False,False,,,,,
做多,2022-04-18 16:00:00+00:00,2022-04-20 12:00:00+00:00,12,0.45951668120824346,10.0,True,True,True,2022-04-20 08:00:00+00:00,42070.8,0.21202354126852135,2.4565732051684304,True
做空,2022-04-20 12:00:00+00:00,2022-04-20 16:00:00+00:00,2,-1.0070743388090613,4.0,False,False,False,,,,,
做空,2022-04-20 16:00:00+00:00,2022-04-20 20:00:00+00:00,2,-1.6039609008382638,5.0,True,False,False,,,,,
做多,2022-04-20 20:00:00+00:00,2022-04-21 16:00:00+00:00,6,1.5769392754534224,4.0,False,False,False,,,,,
做空,2022-04-21 16:00:00+00:00,2022-04-25 16:00:00+00:00,25,5.975474181770617,10.0,True,True,True,2022-04-23 08:00:00+00:00,39583.2,3.7192546332787577,2.038238444592663,False
做多,2022-04-25 16:00:00+00:00,2022-04-26 12:00:00+00:00,6,-0.6649260309946224,4.0,True,False,False,,,,,
做空,2022-04-26 12:00:00+00:00,2022-04-28 00:00:00+00:00,10,0.3634412933357818,10.0,True,True,False,,,,,
做空,2022-04-28 00:00:00+00:00,2022-04-28 04:00:00+00:00,2,-1.888488352998854,3.0,False,False,False,,,,,
做空,2022-04-28 04:00:00+00:00,2022-04-28 08:00:00+00:00,2,-1.8478593177374492,4.0,False,False,False,,,,,
做多,2022-04-28 08:00:00+00:00,2022-04-28 12:00:00+00:00,2,-0.607596810186035,2.0,False,False,False,,,,,
做空,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2,-1.9439488313027922,6.0,True,False,False,,,,,
做多,2022-04-28 16:00:00+00:00,2022-04-29 00:00:00+00:00,3,-1.8421833356274613,1.0,False,False,False,,,,,
做空,2022-04-29 00:00:00+00:00,2022-04-29 04:00:00+00:00,2,-1.9401615313536098,9.0,True,False,False,,,,,
做多,2022-04-29 04:00:00+00:00,2022-04-29 08:00:00+00:00,2,-1.7933642828762284,0.0,False,False,False,,,,,
做空,2022-04-29 08:00:00+00:00,2022-05-01 12:00:00+00:00,14,1.3138803505144352,10.0,True,True,True,2022-05-01 00:00:00+00:00,38021.2,0.5502193513092619,1.7342956035054167,True
做空,2022-05-01 12:00:00+00:00,2022-05-01 16:00:00+00:00,2,-1.4299273572503417,4.0,True,False,False,,,,,
做空,2022-05-01 16:00:00+00:00,2022-05-01 20:00:00+00:00,2,-1.5031735862828985,5.0,False,False,False,,,,,
做空,2022-05-01 20:00:00+00:00,2022-05-02 00:00:00+00:00,2,-1.7922023555566196,6.0,False,False,False,,,,,
做多,2022-05-02 00:00:00+00:00,2022-05-02 04:00:00+00:00,2,-0.7773893572450978,1.0,False,False,False,,,,,
做多,2022-05-02 04:00:00+00:00,2022-05-02 08:00:00+00:00,2,-1.6310900110313136,1.0,False,False,False,,,,,
做空,2022-05-02 08:00:00+00:00,2022-05-02 12:00:00+00:00,2,-1.0722119387808557,9.0,True,False,False,,,,,
做多,2022-05-02 12:00:00+00:00,2022-05-02 16:00:00+00:00,2,-1.66784920173444,1.0,False,False,False,,,,,
做空,2022-05-02 16:00:00+00:00,2022-05-02 20:00:00+00:00,2,-1.8047995771008167,8.0,True,False,False,,,,,
做空,2022-05-02 20:00:00+00:00,2022-05-03 00:00:00+00:00,2,-1.7894598130731256,7.0,True,False,False,,,,,
做空,2022-05-03 00:00:00+00:00,2022-05-03 08:00:00+00:00,3,-1.5719961220313259,6.0,True,False,False,,,,,
做空,2022-05-03 08:00:00+00:00,2022-05-03 12:00:00+00:00,2,-1.3249528468059812,4.0,False,False,False,,,,,
做空,2022-05-03 12:00:00+00:00,2022-05-04 04:00:00+00:00,5,0.02702269962780806,3.0,False,False,False,,,,,
做多,2022-05-04 04:00:00+00:00,2022-05-05 12:00:00+00:00,9,1.7122532823228533,7.0,True,False,False,,,,,
做空,2022-05-05 12:00:00+00:00,2022-05-10 04:00:00+00:00,29,14.592417734562222,10.0,True,True,True,2022-05-07 04:00:00+00:00,35900.0,17.266295264623952,0.6629526462395543,False
做空,2022-05-10 04:00:00+00:00,2022-05-10 08:00:00+00:00,2,-3.367792738780473,5.0,True,False,False,,,,,
做多,2022-05-10 08:00:00+00:00,2022-05-10 12:00:00+00:00,2,-1.9222584954355713,1.0,False,False,False,,,,,
做空,2022-05-10 12:00:00+00:00,2022-05-10 16:00:00+00:00,2,-3.4069123596254207,5.0,True,False,False,,,,,
做空,2022-05-10 16:00:00+00:00,2022-05-11 00:00:00+00:00,3,-0.6232135414486601,6.0,True,False,False,,,,,
做空,2022-05-11 00:00:00+00:00,2022-05-11 04:00:00+00:00,2,-2.013137144096299,8.0,True,False,False,,,,,
做空,2022-05-11 04:00:00+00:00,2022-05-11 08:00:00+00:00,2,-3.621238510210877,9.0,True,False,False,,,,,
做多,2022-05-11 08:00:00+00:00,2022-05-11 12:00:00+00:00,2,-3.285482247302042,1.0,False,False,False,,,,,
做空,2022-05-11 12:00:00+00:00,2022-05-12 16:00:00+00:00,8,4.230913131276559,8.0,True,False,False,,,,,
做空,2022-05-12 16:00:00+00:00,2022-05-13 00:00:00+00:00,3,-4.543904342233865,4.0,False,False,False,,,,,
做多,2022-05-13 00:00:00+00:00,2022-05-13 16:00:00+00:00,5,-3.601620124413592,4.0,True,False,False,,,,,
做多,2022-05-13 16:00:00+00:00,2022-05-13 20:00:00+00:00,2,-4.186555181985268,4.0,False,False,False,,,,,
做空,2022-05-13 20:00:00+00:00,2022-05-14 00:00:00+00:00,2,-4.7167793403588005,5.0,True,False,False,,,,,
做空,2022-05-14 00:00:00+00:00,2022-05-14 16:00:00+00:00,5,-2.4010468665389206,4.0,False,False,False,,,,,
做空,2022-05-14 16:00:00+00:00,2022-05-14 20:00:00+00:00,2,-4.335457640862068,2.0,False,False,False,,,,,
做多,2022-05-14 20:00:00+00:00,2022-05-15 00:00:00+00:00,2,-3.7517831021916517,7.0,True,False,False,,,,,
做多,2022-05-15 00:00:00+00:00,2022-05-15 04:00:00+00:00,2,-3.693010401450516,6.0,True,False,False,,,,,
做多,2022-05-15 04:00:00+00:00,2022-05-15 08:00:00+00:00,2,-2.7599984700476177,5.0,True,False,False,,,,,
做多,2022-05-15 08:00:00+00:00,2022-05-16 04:00:00+00:00,6,0.07745272908230832,4.0,True,False,False,,,,,
做空,2022-05-16 04:00:00+00:00,2022-05-16 08:00:00+00:00,2,-3.8446052888184883,4.0,False,False,False,,,,,
做空,2022-05-16 08:00:00+00:00,2022-05-16 12:00:00+00:00,2,-3.3898143618071903,3.0,False,False,False,,,,,
做空,2022-05-16 12:00:00+00:00,2022-05-16 16:00:00+00:00,2,-2.857293302258819,2.0,False,False,False,,,,,
做空,2022-05-16 16:00:00+00:00,2022-05-16 20:00:00+00:00,2,-3.7772543142316555,3.0,False,False,False,,,,,
做空,2022-05-16 20:00:00+00:00,2022-05-17 00:00:00+00:00,2,-3.653733762235942,4.0,True,False,False,,,,,
做多,2022-05-17 00:00:00+00:00,2022-05-17 12:00:00+00:00,4,-2.323022496835787,5.0,False,False,False,,,,,
做多,2022-05-17 12:00:00+00:00,2022-05-17 16:00:00+00:00,2,-3.0343838517284927,2.0,False,False,False,,,,,
做多,2022-05-17 16:00:00+00:00,2022-05-18 00:00:00+00:00,3,-1.7846414067050838,1.0,False,False,False,,,,,
做空,2022-05-18 00:00:00+00:00,2022-05-18 04:00:00+00:00,2,-3.0572690602965755,8.0,True,False,False,,,,,
做空,2022-05-18 04:00:00+00:00,2022-05-18 08:00:00+00:00,2,-3.2068703464056116,7.0,True,False,False,,,,,
做空,2022-05-18 08:00:00+00:00,2022-05-19 12:00:00+00:00,8,0.7073433871611478,6.0,True,False,False,,,,,
做多,2022-05-19 12:00:00+00:00,2022-05-20 12:00:00+00:00,7,-2.001514526783016,5.0,True,False,False,,,,,
做空,2022-05-20 12:00:00+00:00,2022-05-22 08:00:00+00:00,12,-1.6357638631725946,10.0,True,True,True,2022-05-22 04:00:00+00:00,29430.1,0.10227624099136104,3.057753796283402,True
做多,2022-05-22 08:00:00+00:00,2022-05-23 12:00:00+00:00,8,-1.0015539760399266,7.0,True,False,False,,,,,
做多,2022-05-23 12:00:00+00:00,2022-05-23 16:00:00+00:00,2,-1.9332991901753755,1.0,False,False,False,,,,,
做空,2022-05-23 16:00:00+00:00,2022-05-24 20:00:00+00:00,8,-0.8282621525064956,7.0,True,False,False,,,,,
做空,2022-05-24 20:00:00+00:00,2022-05-25 00:00:00+00:00,2,-2.131602823653167,5.0,True,False,False,,,,,
做多,2022-05-25 00:00:00+00:00,2022-05-25 04:00:00+00:00,2,-1.993798932058529,1.0,False,False,False,,,,,
