序号,信号时间,方向,入场线类型,成交价,ATR,ATR%,EMA70偏离度%,突破K数,前3K方向涨幅%,量比,是否确认,是否加仓,加仓价,出场时间,出场价,持仓K数,底仓R值,加仓R值,R值,基础档位,是否降档,实际档位,底仓加权R,加仓加权R,加权R值,出场原因,年份
458,2025-04-12 20:00,做多,6K极值,83992.4,1699.32,2.035,-4.07,57,0.12,1.04,确认,,,2025-04-13 20:00,83992.4,6,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2025
459,2025-04-12 00:00,做多,6K极值,83260.76,1866.94,2.263,-5.28,37,2.09,0.81,弱突破,,,2025-04-12 00:00,83801.8,0,0.29,,0.29,1.0x,,1.0x,0.29,,0.29,弱突破平仓,2025
460,2025-04-11 16:00,做多,6K极值,81389.73,1844.78,2.272,-6.74,4,2.0,1.1,弱突破,,,2025-04-11 16:00,82093.3,0,0.381,,0.381,1.0x,,1.0x,0.381,,0.381,弱突破平仓,2025
461,2025-04-11 12:00,做多,6K极值,80857.23,1893.18,2.343,-7.22,3,2.64,0.48,弱突破,,,2025-04-11 12:00,81213.6,0,0.188,,0.188,1.0x,,1.0x,0.188,,0.188,弱突破平仓,2025
462,2025-04-10 00:00,做多,6K极值,78279.1,1848.32,2.393,-11.65,17,2.9,2.29,确认,是,82587.9,2025-04-10 20:00,79032.76,5,0.408,-0.577,-0.17,1.0x,,1.0x,0.408,-0.577,-0.17,KAMA跟踪止损,2025
463,2025-04-09 00:00,做空,6K极值,78145.3,1740.87,2.219,-10.38,6,1.76,1.61,确认,,,2025-04-09 20:00,78145.3,5,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2025
464,2025-04-08 20:00,做空,基准值,78739.56,1716.78,2.148,-8.69,3,-1.01,1.59,弱突破,,,2025-04-08 20:00,78462.83,0,0.161,,0.161,1.0x,,1.0x,0.161,,0.161,弱突破平仓,2025
465,2025-04-07 00:00,做空,6K极值,82181.57,1126.05,1.365,-6.38,156,0.96,3.1,确认,是,78390.08,2025-04-07 20:00,78565.73,5,3.211,-0.036,3.175,1.5x,,1.5x,4.817,-0.054,4.763,KAMA跟踪止损,2025
466,2025-04-06 20:00,做空,6K极值,82628.75,1145.07,1.383,-6.03,5,0.82,0.86,弱突破,,,2025-04-06 20:00,82503.51,0,0.109,,0.109,1.5x,,1.5x,0.164,,0.164,弱突破平仓,2025
467,2025-04-05 20:00,做空,6K极值,83306.1,1311.85,1.572,-5.63,5,0.52,0.69,确认,,,2025-04-06 12:00,83306.1,4,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2025
468,2025-04-04 12:00,做多,6K极值,83376.0,1315.33,1.589,-6.51,7,0.95,0.59,弱突破,,,2025-04-04 12:00,83968.1,0,0.45,,0.45,2.0x,,2.0x,0.9,,0.9,弱突破平仓,2025
469,2025-04-03 20:00,做空,基准值,82155.77,1328.57,1.6,-6.34,17,-0.7,2.26,弱突破,,,2025-04-03 20:00,82009.81,0,0.11,,0.11,1.5x,,1.5x,0.165,,0.165,弱突破平仓,2025
470,2025-04-02 20:00,做多,6K极值,85415.1,1034.9,1.224,-4.86,31,-0.69,3.54,确认,,,2025-04-03 04:00,84380.2,2,-1.0,,-1.0,2.0x,,2.0x,-2.0,,-2.0,前3K止损,2025
471,2025-04-01 20:00,做多,6K极值,84466.1,983.78,1.173,-5.78,23,1.66,3.21,确认,,,2025-04-02 12:00,84466.1,4,0.0,,0.0,2.0x,,2.0x,0.0,,0.0,KAMA跟踪止损,2025
472,2025-04-01 16:00,做多,6K极值,83565.0,980.21,1.175,-6.31,17,1.23,1.48,弱突破,,,2025-04-01 16:00,83888.62,0,0.33,,0.33,2.0x,,2.0x,0.66,,0.66,弱突破平仓,2025
473,2025-03-31 20:00,做多,基准值,82412.8,944.34,1.149,-7.81,6,-0.2,3.03,确认,,,2025-04-01 12:00,82919.13,4,0.536,,0.536,2.0x,,2.0x,1.072,,1.072,KAMA跟踪止损,2025
474,2025-03-31 08:00,做空,6K极值,81519.46,932.49,1.132,-7.83,73,0.89,1.25,弱突破,,,2025-03-31 08:00,81491.6,0,0.03,,0.03,1.5x,,1.5x,0.045,,0.045,弱突破平仓,2025
475,2025-03-31 00:00,做空,6K极值,82557.44,921.5,1.114,-7.43,3,0.43,0.71,弱突破,,,2025-03-31 00:00,82510.5,0,0.051,,0.051,1.5x,,1.5x,0.076,,0.076,弱突破平仓,2025
476,2025-03-28 12:00,做空,6K极值,86702.08,967.86,1.116,-3.34,25,0.21,1.78,确认,,,2025-03-30 08:00,83348.5,11,3.465,,3.465,1.5x,,1.5x,5.197,,5.197,KAMA跟踪止损,2025
477,2025-03-26 20:00,做空,基准值,86991.89,971.98,1.106,-2.29,6,-0.63,2.42,弱突破,,,2025-03-26 20:00,86704.28,0,0.296,,0.296,1.5x,,1.5x,0.444,,0.444,弱突破平仓,2025
478,2025-03-25 08:00,做空,6K极值,87038.99,962.14,1.1,-2.97,5,0.21,1.45,确认,,,2025-03-25 20:00,87728.03,3,-0.716,,-0.716,1.5x,,1.5x,-1.074,,-1.074,3K收盘认赔,2025
479,2025-03-24 04:00,做多,6K极值,85376.4,877.86,1.033,-5.82,19,0.87,1.04,确认,,,2025-03-25 04:00,87378.09,6,2.28,,2.28,2.0x,,2.0x,4.56,,4.56,KAMA跟踪止损,2025
480,2025-03-23 20:00,做多,6K极值,85003.8,902.02,1.066,-6.17,17,1.01,0.87,弱突破,,,2025-03-23 20:00,85153.7,0,0.166,,0.166,2.0x,,2.0x,0.332,,0.332,弱突破平仓,2025
481,2025-03-23 16:00,做多,6K极值,84283.29,908.41,1.078,-6.64,12,0.12,0.89,弱突破,,,2025-03-23 16:00,84651.4,0,0.405,,0.405,2.0x,,2.0x,0.81,,0.81,弱突破平仓,2025
482,2025-03-23 04:00,做空,6K极值,83939.96,989.46,1.176,-6.87,5,0.12,0.45,弱突破,,,2025-03-23 04:00,83804.9,0,0.136,,0.136,1.5x,,1.5x,0.205,,0.205,弱突破平仓,2025
483,2025-03-21 20:00,做空,6K极值,83692.49,1214.83,1.446,-7.2,11,0.2,1.45,弱突破,,,2025-03-21 20:00,83522.91,0,0.14,,0.14,1.5x,,1.5x,0.209,,0.209,弱突破平仓,2025
484,2025-03-21 00:00,做空,6K极值,84542.9,1326.0,1.566,-6.69,5,1.39,1.5,弱突破,,,2025-03-21 00:00,84132.6,0,0.309,,0.309,1.5x,,1.5x,0.464,,0.464,弱突破平仓,2025
485,2025-03-19 20:00,做多,6K极值,84071.3,1201.74,1.433,-7.77,10,1.43,1.6,确认,,,2025-03-20 20:00,84596.2,6,0.437,,0.437,2.0x,,2.0x,0.874,,0.874,KAMA跟踪止损,2025
486,2025-03-19 16:00,做多,6K极值,83329.9,1215.75,1.462,-8.55,7,1.03,1.0,弱突破,,,2025-03-19 16:00,83849.92,0,0.428,,0.428,2.0x,,2.0x,0.855,,0.855,弱突破平仓,2025
487,2025-03-19 08:00,做多,基准值,82779.5,1278.84,1.547,-9.18,3,0.14,0.72,弱突破,,,2025-03-19 08:00,83007.21,0,0.178,,0.178,2.0x,,2.0x,0.356,,0.356,弱突破平仓,2025
488,2025-03-18 20:00,做空,6K极值,82207.7,1282.51,1.554,-9.31,26,1.69,2.45,弱突破,,,2025-03-18 20:00,81570.5,0,0.497,,0.497,1.5x,,1.5x,0.745,,0.745,弱突破平仓,2025
489,2025-03-18 00:00,做多,6K极值,83917.32,1343.6,1.609,-8.52,5,-0.18,1.38,弱突破,,,2025-03-18 00:00,84436.08,0,0.386,,0.386,2.0x,,2.0x,0.772,,0.772,弱突破平仓,2025
490,2025-03-14 20:00,做多,6K极值,83314.7,1759.23,2.114,-9.51,29,2.62,2.07,确认,,,2025-03-16 16:00,83314.7,11,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2025
491,2025-03-14 16:00,做多,6K极值,82417.57,1789.18,2.178,-10.68,4,2.45,0.61,弱突破,,,2025-03-14 16:00,83212.78,0,0.444,,0.444,1.0x,,1.0x,0.444,,0.444,弱突破平仓,2025
492,2025-03-13 20:00,做空,6K极值,82381.32,1880.39,2.267,-10.03,5,0.84,1.56,确认,,,2025-03-14 12:00,81881.82,4,0.266,,0.266,1.0x,,1.0x,0.266,,0.266,KAMA跟踪止损,2025
493,2025-03-11 16:00,做多,6K极值,80577.16,2136.54,2.658,-13.34,4,1.75,0.98,确认,,,2025-03-12 12:00,81364.61,5,0.369,,0.369,1.0x,,1.0x,0.369,,0.369,KAMA跟踪止损,2025
494,2025-03-11 12:00,做多,基准值,80214.9,2188.04,2.752,-14.3,3,-0.62,0.76,弱突破,,,2025-03-11 12:00,80395.91,0,0.083,,0.083,1.0x,,1.0x,0.083,,0.083,弱突破平仓,2025
495,2025-03-11 00:00,做空,6K极值,79167.2,2134.8,2.668,-14.03,61,2.45,2.41,弱突破,,,2025-03-11 00:00,79012.0,0,0.073,,0.073,1.0x,,1.0x,0.073,,0.073,弱突破平仓,2025
496,2025-03-10 20:00,做空,基准值,80010.0,2007.11,2.403,-10.26,3,-3.5,3.18,弱突破,,,2025-03-10 20:00,80000.0,0,0.005,,0.005,1.0x,,1.0x,0.005,,0.005,弱突破平仓,2025
497,2025-03-09 20:00,做空,6K极值,84637.87,1910.56,2.248,-9.06,28,1.37,1.32,确认,,,2025-03-10 16:00,83171.67,5,0.767,,0.767,1.0x,,1.0x,0.767,,0.767,KAMA跟踪止损,2025
498,2025-03-09 16:00,做空,6K极值,85770.74,1936.82,2.253,-8.02,13,0.25,0.66,弱突破,,,2025-03-09 16:00,85006.54,0,0.395,,0.395,1.0x,,1.0x,0.395,,0.395,弱突破平仓,2025
499,2025-03-07 08:00,做空,6K极值,87808.73,2351.06,2.616,-4.66,10,1.57,2.17,弱突破,,,2025-03-07 08:00,86958.5,0,0.362,,0.362,1.0x,,1.0x,0.362,,0.362,弱突破平仓,2025
500,2025-03-07 00:00,做空,6K极值,89085.0,2307.55,2.542,-3.72,5,0.86,1.18,弱突破,,,2025-03-07 00:00,88488.4,0,0.259,,0.259,1.0x,,1.0x,0.259,,0.259,弱突破平仓,2025
501,2025-03-06 08:00,做多,6K极值,90964.0,2436.63,2.69,-4.07,14,0.88,0.54,弱突破,,,2025-03-06 08:00,91557.84,0,0.244,,0.244,1.0x,,1.0x,0.244,,0.244,弱突破平仓,2025
502,2025-03-05 16:00,做多,基准值,88914.4,2416.06,2.759,-7.23,9,-0.69,0.8,弱突破,,,2025-03-05 16:00,89779.29,0,0.358,,0.358,1.0x,,1.0x,0.358,,0.358,弱突破平仓,2025
503,2025-03-03 20:00,做空,6K极值,91112.31,2015.4,2.174,-2.16,4,1.64,2.28,确认,,,2025-03-05 00:00,87638.95,7,1.723,,1.723,1.0x,,1.0x,1.723,,1.723,KAMA跟踪止损,2025
504,2025-03-02 20:00,做多,6K极值,86515.0,1673.59,1.945,-9.39,22,0.04,1.54,确认,,,2025-03-03 16:00,91165.32,5,2.779,,2.779,2.0x,,2.0x,5.557,,5.557,KAMA跟踪止损,2025
505,2025-03-02 04:00,做多,6K极值,85551.4,1861.05,2.178,-10.06,3,0.86,0.24,弱突破,,,2025-03-02 04:00,86018.53,0,0.251,,0.251,1.0x,,1.0x,0.251,,0.251,弱突破平仓,2025
506,2025-03-01 08:00,做多,6K极值,85066.38,2047.3,2.429,-11.5,7,4.73,0.47,弱突破,,,2025-03-01 08:00,85281.0,0,0.105,,0.105,1.0x,,1.0x,0.105,,0.105,弱突破平仓,2025
507,2025-03-01 00:00,做多,6K极值,84370.3,2102.82,2.504,-11.84,3,4.43,1.01,弱突破,,,2025-03-01 00:00,84405.8,0,0.017,,0.017,1.0x,,1.0x,0.017,,0.017,弱突破平仓,2025
508,2025-02-28 08:00,做空,6K极值,82691.01,1772.89,2.094,-11.42,653,2.3,2.41,确认,是,79174.5,2025-02-28 20:00,83979.43,3,-0.727,-0.908,-1.635,1.0x,,1.0x,-0.727,-0.908,-1.635,3K收盘认赔,2025
509,2025-02-28 00:00,做空,6K极值,84629.7,1732.7,2.027,-10.56,3,-0.35,0.72,弱突破,,,2025-02-28 00:00,84084.0,0,0.315,,0.315,1.0x,,1.0x,0.315,,0.315,弱突破平仓,2025
510,2025-02-27 00:00,做空,6K极值,85403.49,1526.18,1.744,-8.72,642,1.48,2.98,确认,,,2025-02-27 12:00,86227.87,3,-0.54,,-0.54,1.5x,,1.5x,-0.81,,-0.81,3K收盘认赔,2025
511,2025-02-22 00:00,做空,6K极值,97151.8,1009.19,1.029,1.5,14,0.05,3.25,确认,,,2025-02-26 20:00,85493.58,29,11.552,,11.552,1.5x,,1.5x,17.328,,17.328,止盈,2025
512,2025-02-21 00:00,做多,6K极值,98004.02,986.35,1.018,0.24,35,-0.17,1.51,弱突破,,,2025-02-21 00:00,98376.79,0,0.378,,0.378,2.0x,,2.0x,0.756,,0.756,弱突破平仓,2025
513,2025-02-20 08:00,做多,6K极值,96851.4,1018.55,1.054,0.03,18,0.22,0.75,弱突破,,,2025-02-20 08:00,97017.4,0,0.163,,0.163,2.0x,,2.0x,0.326,,0.326,弱突破平仓,2025
514,2025-02-19 16:00,做多,6K极值,95928.9,1027.52,1.074,-0.97,4,1.68,1.07,弱突破,,,2025-02-19 16:00,96392.0,0,0.451,,0.451,2.0x,,2.0x,0.901,,0.901,弱突破平仓,2025
515,2025-02-19 00:00,做空,6K极值,95057.02,933.91,0.978,-1.1,36,0.68,4.28,确认,,,2025-02-19 12:00,95641.8,3,-0.626,,-0.626,1.5x,,1.5x,-0.939,,-0.939,3K收盘认赔,2025
516,2025-02-18 00:00,做空,6K极值,95515.83,912.87,0.955,-1.02,23,0.58,1.71,弱突破,,,2025-02-18 00:00,95499.09,0,0.018,,0.018,1.5x,,1.5x,0.028,,0.028,弱突破平仓,2025
517,2025-02-17 04:00,做空,6K极值,96609.29,918.49,0.947,0.41,17,0.19,0.97,确认,,,2025-02-17 20:00,96547.76,4,0.067,,0.067,1.5x,,1.5x,0.1,,0.1,KAMA跟踪止损,2025
518,2025-02-16 20:00,做空,6K极值,97011.82,953.73,0.98,0.69,9,0.25,0.8,弱突破,,,2025-02-16 20:00,96859.05,0,0.16,,0.16,1.5x,,1.5x,0.24,,0.24,弱突破平仓,2025
519,2025-02-16 12:00,做空,基准值,97279.04,1013.0,1.039,0.91,6,0.09,0.32,弱突破,,,2025-02-16 12:00,97207.3,0,0.071,,0.071,1.5x,,1.5x,0.106,,0.106,弱突破平仓,2025
520,2025-02-15 00:00,做多,6K极值,97544.9,1186.69,1.225,0.29,9,-0.21,1.89,弱突破,,,2025-02-15 00:00,97893.7,0,0.294,,0.294,2.0x,,2.0x,0.588,,0.588,弱突破平仓,2025
521,2025-02-14 08:00,做多,6K极值,96726.3,1272.3,1.318,-0.03,4,0.7,0.53,弱突破,,,2025-02-14 08:00,97093.2,0,0.288,,0.288,2.0x,,2.0x,0.577,,0.577,弱突破平仓,2025
522,2025-02-14 04:00,做多,6K极值,96432.4,1277.9,1.337,-1.04,3,-0.45,0.58,弱突破,,,2025-02-14 04:00,96560.5,0,0.1,,0.1,2.0x,,2.0x,0.2,,0.2,弱突破平仓,2025
523,2025-02-13 04:00,做多,6K极值,97659.4,1335.66,1.375,0.58,7,1.16,0.98,弱突破,,,2025-02-13 04:00,97830.65,0,0.128,,0.128,2.0x,,2.0x,0.256,,0.256,弱突破平仓,2025
524,2025-02-13 00:00,做多,6K极值,96589.0,1269.97,1.326,-0.85,6,0.53,2.12,弱突破,,,2025-02-13 00:00,97148.9,0,0.441,,0.441,2.0x,,2.0x,0.882,,0.882,弱突破平仓,2025
525,2025-02-12 00:00,做空,6K极值,96539.5,1190.43,1.228,0.42,10,0.65,2.41,确认,,,2025-02-12 20:00,96539.5,5,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2025
526,2025-02-11 20:00,做空,基准值,97378.09,1170.31,1.193,1.6,4,-0.73,2.41,弱突破,,,2025-02-11 20:00,96960.0,0,0.357,,0.357,1.5x,,1.5x,0.536,,0.536,弱突破平仓,2025
527,2025-02-11 12:00,做多,6K极值,98100.0,1222.43,1.253,1.07,3,0.42,0.95,弱突破,,,2025-02-11 12:00,98230.7,0,0.107,,0.107,2.0x,,2.0x,0.214,,0.214,弱突破平仓,2025
528,2025-02-10 16:00,做多,6K极值,97610.6,1350.65,1.387,0.84,15,1.44,0.84,弱突破,,,2025-02-10 16:00,97627.2,0,0.012,,0.012,2.0x,,2.0x,0.025,,0.025,弱突破平仓,2025
529,2025-02-10 12:00,做多,6K极值,97091.7,1368.2,1.414,0.2,14,0.34,1.06,弱突破,,,2025-02-10 12:00,97393.1,0,0.22,,0.22,2.0x,,2.0x,0.441,,0.441,弱突破平仓,2025
530,2025-02-10 08:00,做多,6K极值,96728.53,1341.07,1.391,-0.14,3,-0.09,1.41,弱突破,,,2025-02-10 08:00,96769.9,0,0.031,,0.031,2.0x,,2.0x,0.062,,0.062,弱突破平仓,2025
531,2025-02-09 08:00,做多,6K极值,96712.8,1453.34,1.507,-0.16,7,0.35,0.49,弱突破,,,2025-02-09 08:00,97278.4,0,0.389,,0.389,2.0x,,2.0x,0.778,,0.778,弱突破平仓,2025
532,2025-02-08 04:00,做空,基准值,96572.6,1755.76,1.813,0.29,4,-0.14,0.92,弱突破,,,2025-02-08 04:00,96456.02,0,0.066,,0.066,1.5x,,1.5x,0.1,,0.1,弱突破平仓,2025
533,2025-02-07 20:00,做多,6K极值,97832.1,1697.05,1.737,1.19,5,1.24,3.27,弱突破,,,2025-02-07 20:00,98257.2,0,0.25,,0.25,2.0x,,2.0x,0.501,,0.501,弱突破平仓,2025
534,2025-02-07 00:00,做空,6K极值,96889.48,1791.58,1.842,0.73,18,0.04,1.14,确认,,,2025-02-07 16:00,96889.48,4,0.0,,0.0,1.5x,,1.5x,0.0,,0.0,KAMA跟踪止损,2025
535,2025-02-06 16:00,做多,6K极值,98388.1,1805.62,1.839,1.65,4,0.86,0.55,弱突破,,,2025-02-06 16:00,98832.16,0,0.246,,0.246,2.0x,,2.0x,0.492,,0.492,弱突破平仓,2025
536,2025-02-03 20:00,做多,基准值,97745.1,1767.79,1.859,-1.51,4,-2.66,2.54,确认,是,101831.6,2025-02-05 04:00,97745.1,8,0.0,-0.698,-0.698,2.0x,,2.0x,0.0,-1.396,-1.396,KAMA跟踪止损,2025
537,2025-02-01 00:00,做空,6K极值,103899.14,1491.56,1.415,9.52,11,-1.06,2.1,确认,,,2025-02-03 08:00,91431.24,14,8.359,,8.359,1.5x,,1.5x,12.538,,12.538,止盈,2025
538,2025-01-31 20:00,做多,基准值,104982.2,1468.99,1.403,8.79,3,0.02,1.45,弱突破,,,2025-01-31 20:00,105404.6,0,0.288,,0.288,2.0x,,2.0x,0.575,,0.575,弱突破平仓,2025
539,2025-01-31 08:00,做空,基准值,104612.85,1556.44,1.487,8.97,5,0.55,0.7,弱突破,,,2025-01-31 08:00,104294.23,0,0.205,,0.205,1.5x,,1.5x,0.307,,0.307,弱突破平仓,2025
540,2025-01-30 08:00,做多,6K极值,104752.1,1664.11,1.605,8.23,18,1.08,0.66,弱突破,,,2025-01-30 08:00,105168.1,0,0.25,,0.25,2.0x,,2.0x,0.5,,0.5,弱突破平仓,2025
541,2025-01-30 00:00,做多,6K极值,102990.3,1603.07,1.573,6.4,6,-0.06,1.85,弱突破,,,2025-01-30 00:00,103525.2,0,0.334,,0.334,2.0x,,2.0x,0.667,,0.667,弱突破平仓,2025
542,2025-01-29 04:00,做空,6K极值,101778.39,1715.71,1.676,7.11,4,0.36,1.11,弱突破,,,2025-01-29 04:00,101296.48,0,0.281,,0.281,1.5x,,1.5x,0.421,,0.421,弱突破平仓,2025
543,2025-01-28 08:00,做多,6K极值,102380.89,1839.34,1.803,6.93,5,3.36,0.98,弱突破,,,2025-01-28 08:00,102582.7,0,0.11,,0.11,2.0x,,2.0x,0.219,,0.219,弱突破平仓,2025
544,2025-01-27 04:00,做空,基准值,104381.8,1471.2,1.4,10.32,17,-0.08,1.08,确认,,,2025-01-27 20:00,101038.75,4,2.272,,2.272,1.5x,,1.5x,3.408,,3.408,KAMA跟踪止损,2025
545,2025-01-24 20:00,做多,6K极值,105727.6,2190.14,2.079,11.22,3,1.44,0.86,弱突破,,,2025-01-24 20:00,105822.5,0,0.043,,0.043,1.0x,,1.0x,0.043,,0.043,弱突破平仓,2025
546,2025-01-23 20:00,做多,基准值,103777.4,2042.4,2.004,7.91,5,-1.69,2.86,确认,,,2025-01-24 12:00,103777.4,4,0.0,,0.0,1.0x,,1.0x,0.0,,0.0,KAMA跟踪止损,2025
547,2025-01-23 08:00,做空,6K极值,103308.14,2132.22,2.057,10.09,9,1.33,0.56,弱突破,,,2025-01-23 08:00,102417.75,0,0.418,,0.418,1.0x,,1.0x,0.418,,0.418,弱突破平仓,2025
548,2025-01-22 20:00,做空,6K极值,104632.11,2238.42,2.13,11.57,4,0.99,0.86,弱突破,,,2025-01-22 20:00,104139.14,0,0.22,,0.22,1.0x,,1.0x,0.22,,0.22,弱突破平仓,2025
549,2025-01-22 00:00,做多,6K极值,105290.9,2452.91,2.36,10.69,5,0.97,1.26,确认,,,2025-01-22 12:00,105063.7,3,-0.093,,-0.093,1.0x,,1.0x,-0.093,,-0.093,3K收盘认赔,2025
550,2025-01-20 04:00,做空,基准值,103474.2,1517.12,1.428,13.87,15,-1.02,3.65,确认,,,2025-01-20 12:00,104991.32,2,-1.0,,-1.0,1.5x,,1.5x,-1.5,,-1.5,前3K止损,2025
551,2025-01-20 00:00,做多,6K极值,105706.78,1507.27,1.436,12.52,195,0.01,0.58,弱突破,,,2025-01-20 00:00,106224.22,0,0.343,,0.343,2.0x,,2.0x,0.687,,0.687,弱突破平仓,2025
552,2025-01-17 20:00,做多,6K极值,102550.0,1443.4,1.412,10.22,178,2.26,1.9,确认,,,2025-01-18 16:00,102550.0,5,0.0,,0.0,2.0x,,2.0x,0.0,,0.0,KAMA跟踪止损,2025
553,2025-01-17 16:00,做多,6K极值,102106.1,1459.2,1.439,9.37,61,1.02,0.85,弱突破,,,2025-01-17 16:00,102190.88,0,0.058,,0.058,2.0x,,2.0x,0.116,,0.116,弱突破平仓,2025
554,2025-01-17 08:00,做多,6K极值,100599.0,1448.79,1.45,8.17,57,0.83,1.21,弱突破,,,2025-01-17 08:00,101005.1,0,0.28,,0.28,2.0x,,2.0x,0.561,,0.561,弱突破平仓,2025
555,2025-01-17 00:00,做多,基准值,99863.3,1463.69,1.475,7.44,3,-0.18,1.08,弱突破,,,2025-01-17 00:00,100386.89,0,0.358,,0.358,2.0x,,2.0x,0.715,,0.715,弱突破平仓,2025
556,2025-01-14 16:00,做多,6K极值,95432.4,1435.39,1.514,3.15,36,2.76,2.06,确认,,,2025-01-16 16:00,98888.7,12,2.408,,2.408,2.0x,,2.0x,4.816,,4.816,KAMA跟踪止损,2025
557,2025-01-14 08:00,做多,6K极值,94681.1,1501.62,1.589,2.93,4,4.04,0.78,弱突破,,,2025-01-14 08:00,94828.27,0,0.098,,0.098,2.0x,,2.0x,0.196,,0.196,弱突破平仓,2025
558,2025-01-13 16:00,做空,6K极值,93239.1,1239.31,1.325,1.92,331,1.13,2.92,确认,,,2025-01-14 04:00,94487.76,3,-1.008,,-1.008,1.5x,,1.5x,-1.511,,-1.511,3K收盘认赔,2025
559,2025-01-13 12:00,做空,6K极值,93746.35,1218.28,1.293,2.63,14,0.86,1.23,弱突破,,,2025-01-13 12:00,93557.9,0,0.155,,0.155,1.5x,,1.5x,0.232,,0.232,弱突破平仓,2025
560,2025-01-12 20:00,做多,基准值,94661.9,1201.19,1.275,2.72,9,-0.37,0.73,弱突破,,,2025-01-12 20:00,95036.76,0,0.312,,0.312,2.0x,,2.0x,0.624,,0.624,弱突破平仓,2025
561,2025-01-11 00:00,做多,6K极值,95235.4,1542.19,1.646,2.33,9,0.04,1.38,弱突破,,,2025-01-11 00:00,95276.0,0,0.026,,0.026,2.0x,,2.0x,0.053,,0.053,弱突破平仓,2025
562,2025-01-10 16:00,做多,6K极值,94960.9,1503.6,1.591,3.19,7,2.84,0.6,弱突破,,,2025-01-10 16:00,95035.39,0,0.05,,0.05,2.0x,,2.0x,0.099,,0.099,弱突破平仓,2025
563,2025-01-07 20:00,做空,6K极值,100435.4,1085.2,1.077,10.36,8,1.37,5.16,确认,,,2025-01-10 12:00,94287.25,16,5.665,,5.665,1.5x,,1.5x,8.498,,8.498,KAMA跟踪止损,2025
564,2025-01-06 20:00,做多,6K极值,99873.72,961.94,0.97,8.83,107,0.9,4.7,确认,,,2025-01-07 16:00,100777.29,5,0.939,,0.939,2.0x,,2.0x,1.879,,1.879,KAMA跟踪止损,2025
565,2025-01-06 12:00,做多,6K极值,99277.9,968.5,0.978,8.59,66,1.04,1.64,弱突破,,,2025-01-06 12:00,99280.1,0,0.002,,0.002,2.0x,,2.0x,0.005,,0.005,弱突破平仓,2025
566,2025-01-06 08:00,做多,6K极值,98824.0,945.95,0.962,8.24,65,0.74,1.6,弱突破,,,2025-01-06 08:00,98999.53,0,0.186,,0.186,2.0x,,2.0x,0.371,,0.371,弱突破平仓,2025
567,2025-01-06 04:00,做多,6K极值,98290.8,951.81,0.971,7.93,3,-0.18,0.92,弱突破,,,2025-01-06 04:00,98336.9,0,0.048,,0.048,2.0x,,2.0x,0.097,,0.097,弱突破平仓,2025
568,2025-01-05 16:00,做空,6K极值,98008.36,976.1,0.994,8.12,3,-0.11,0.67,弱突破,,,2025-01-05 16:00,97611.82,0,0.406,,0.406,1.5x,,1.5x,0.609,,0.609,弱突破平仓,2025
569,2025-01-04 00:00,做多,6K极值,97618.26,1202.9,1.234,7.82,50,0.47,1.46,确认,,,2025-01-04 16:00,97618.26,4,0.0,,0.0,2.0x,,2.0x,0.0,,0.0,KAMA跟踪止损,2025
570,2025-01-03 20:00,做多,基准值,97320.9,1204.01,1.245,6.97,3,-0.26,1.42,弱突破,,,2025-01-03 20:00,97481.25,0,0.133,,0.133,2.0x,,2.0x,0.266,,0.266,弱突破平仓,2025
571,2025-01-02 16:00,做多,6K极值,96005.73,1260.69,1.316,6.24,34,1.26,0.94,确认,,,2025-01-03 16:00,96189.64,6,0.146,,0.146,2.0x,,2.0x,0.292,,0.292,KAMA跟踪止损,2025
572,2025-01-02 12:00,做多,6K极值,95511.4,1272.67,1.34,5.33,9,0.62,0.75,弱突破,,,2025-01-02 12:00,95815.3,0,0.239,,0.239,2.0x,,2.0x,0.478,,0.478,弱突破平仓,2025
573,2025-01-02 00:00,做多,6K极值,94487.3,1327.87,1.406,4.91,5,0.64,0.55,弱突破,,,2025-01-02 00:00,94621.42,0,0.101,,0.101,2.0x,,2.0x,0.202,,0.202,弱突破平仓,2025
574,2024-12-31 20:00,做多,6K极值,94706.59,1388.04,1.473,4.83,15,1.55,2.65,弱突破,,,2024-12-31 20:00,95392.8,0,0.494,,0.494,2.0x,,2.0x,0.989,,0.989,弱突破平仓,2024
575,2024-12-30 20:00,做空,6K极值,93198.37,1174.98,1.251,4.62,147,-0.21,3.57,确认,,,2024-12-31 00:00,94373.36,1,-1.0,,-1.0,1.5x,,1.5x,-1.5,,-1.5,前3K止损,2024
576,2024-12-30 00:00,做空,6K极值,93986.4,1262.15,1.336,5.36,11,0.7,1.13,弱突破,,,2024-12-30 00:00,93562.52,0,0.336,,0.336,1.5x,,1.5x,0.504,,0.504,弱突破平仓,2024
577,2024-12-29 20:00,做空,基准值,94777.68,1264.96,1.332,5.93,4,0.29,1.12,弱突破,,,2024-12-29 20:00,94468.78,0,0.244,,0.244,1.5x,,1.5x,0.366,,0.366,弱突破平仓,2024
