序号,信号时间,方向,6K极值,入场基准,成交价,基准类型,回调偏移%,ATR,ATR%,是否成交,是否确认,初始止损,止盈目标,出场时间,出场价,持仓K数,R值,出场原因,是否加仓,加仓价,MFE%,MAE%,是否歧义,可能错过MFE%,可能错过R值,可能错过出场,可能错过持仓K数,是否错过大行情,年份
949,2022-10-28 04:00,做空,20420.0,20420.0,20420.0,回退6K极值,,261.0,1.278,成交,确认,20681.0,17969.6,2022-10-28 20:00,20341.71,4,0.3,KAMA跟踪止损,否,,2.3,-0.81,否,,,,,,2022
950,2022-10-25 20:00,做多,19439.8,19439.8,19439.8,回调基准,0.0,167.6,0.862,成交,确认,19272.2,23716.56,2022-10-27 16:00,20557.31,11,8.401,KAMA跟踪止损,是,20266.8,8.18,1.4,否,,,,,,2022
951,2022-10-24 00:00,做多,19236.8,19236.8,19236.8,回调基准,0.0,158.81,0.826,成交,确认,19077.99,23468.9,2022-10-24 16:00,19317.26,4,-1.026,KAMA跟踪止损,是,19560.7,2.36,-0.01,否,,,,,,2022
952,2022-10-19 00:00,做空,19275.0,19430.4,19430.4,回调基准,0.806,218.06,1.122,成交,确认,19648.46,17098.75,2022-10-20 20:00,19249.25,11,-0.16,KAMA跟踪止损,是,19033.2,2.82,0.02,否,,,,,,2022
953,2022-10-17 00:00,做多,19188.0,19188.0,19188.0,回退6K极值,,212.98,1.11,成交,确认,18975.02,23409.36,2022-10-18 20:00,19405.23,11,0.46,KAMA跟踪止损,是,19524.5,2.7,-0.5,否,,,,,,2022
954,2022-10-14 08:00,做多,19498.6,19166.7,,回调基准,1.702,267.63,1.396,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
955,2022-10-13 16:00,做空,18924.3,18924.3,18924.3,回调基准,0.0,195.04,1.031,成交,确认,19119.34,16653.38,2022-10-14 00:00,19119.34,2,-1.0,前3K止损,否,,5.32,-3.03,否,,,,,,2022
956,2022-10-10 16:00,做空,19333.0,19333.0,19333.0,回调基准,0.0,216.27,1.119,成交,弱突破,,,2022-10-10 16:00,19323.2,0,0.045,弱突破平仓,否,,0.0,0.0,否,2.5,0.5,止损,7,,2022
957,2022-10-07 20:00,做空,19800.0,19800.0,19800.0,回退6K极值,,287.25,1.451,成交,确认,20087.25,17424.0,2022-10-09 16:00,19501.34,11,0.54,KAMA跟踪止损,是,19357.9,3.03,0.83,否,,,,,,2022
958,2022-10-04 00:00,做多,19489.9,19339.2,19339.2,回调基准,0.773,315.73,1.633,成交,确认,19023.47,23593.82,2022-10-05 12:00,20098.22,9,2.851,KAMA跟踪止损,是,19957.0,6.0,0.73,否,,,,,,2022
959,2022-09-30 20:00,做多,19698.6,19698.6,19698.6,回调基准,0.0,408.62,2.074,成交,弱突破,,,2022-09-30 20:00,19749.4,0,0.124,弱突破平仓,否,,0.0,0.0,否,0.85,-1.0,止损,2,,2022
960,2022-09-28 08:00,做空,18801.5,19182.0,19182.0,回调基准,2.024,420.64,2.193,成交,确认,19602.64,16880.16,2022-09-29 00:00,19182.0,4,0.0,KAMA跟踪止损,否,,3.25,-2.53,否,,,,,,2022
961,2022-09-27 08:00,做多,19311.5,19311.5,19311.5,回调基准,0.0,353.52,1.831,成交,确认,18957.98,23560.03,2022-09-28 00:00,19734.2,4,-0.049,KAMA跟踪止损,是,20174.2,5.51,-2.64,否,,,,,,2022
962,2022-09-23 20:00,做空,18767.6,18767.6,18767.6,回调基准,0.0,466.36,2.485,成交,弱突破,,,2022-09-23 20:00,18704.4,0,0.136,弱突破平仓,否,,0.0,0.0,否,1.1,-1.0,止损,2,,2022
963,2022-09-19 08:00,做空,19325.8,19325.8,19325.8,回退6K极值,,345.6,1.788,成交,确认,19671.4,17006.7,2022-09-20 00:00,19216.99,4,-1.877,KAMA跟踪止损,是,18459.6,5.75,-1.27,否,,,,,,2022
964,2022-09-19 04:00,做空,19556.7,19930.0,,回调基准,-1.909,341.86,1.715,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
965,2022-09-13 20:00,做空,22003.9,22003.9,22003.9,回调基准,0.0,399.65,1.816,成交,确认,22403.55,19363.43,2022-09-17 00:00,19363.43,19,8.88,止盈,是,20272.0,12.29,4.92,否,,,,,,2022
966,2022-09-09 08:00,做多,19450.0,19400.0,19400.0,回调基准,0.257,310.29,1.599,成交,确认,19089.71,23668.0,2022-09-10 20:00,21203.51,9,7.681,KAMA跟踪止损,是,20623.6,11.7,2.66,否,,,,,,2022
967,2022-09-08 04:00,做多,19188.0,19066.6,19066.6,回调基准,0.633,315.02,1.652,成交,确认,18751.58,23261.25,2022-09-08 20:00,19139.43,4,0.231,KAMA跟踪止损,否,,1.75,-0.33,否,,,,,,2022
968,2022-09-07 00:00,做空,19650.4,19660.0,19660.0,回调基准,0.049,277.81,1.413,成交,确认,19937.81,17300.8,2022-09-08 00:00,19104.85,6,0.834,KAMA跟踪止损,是,18781.5,5.9,2.4,否,,,,,,2022
969,2022-09-05 04:00,做多,19947.6,19947.6,19947.6,回退6K极值,,292.99,1.469,成交,弱突破,,,2022-09-05 04:00,19992.7,0,0.154,弱突破平仓,否,,0.0,0.0,否,0.5,-1.0,止损,3,,2022
970,2022-09-04 12:00,做空,19628.7,19628.7,19628.7,回调基准,0.0,301.74,1.537,成交,弱突破,,,2022-09-04 12:00,19618.5,0,0.034,弱突破平仓,否,,0.0,0.0,否,0.3,-1.0,止损,3,,2022
971,2022-09-02 20:00,做多,20290.0,20290.0,20290.0,回退6K极值,,350.25,1.726,成交,弱突破,,,2022-09-02 20:00,20344.8,0,0.156,弱突破平仓,否,,0.0,0.0,否,0.38,-1.0,止损,1,,2022
972,2022-09-01 20:00,做空,19790.4,19850.0,19850.0,回调基准,0.301,363.04,1.829,成交,弱突破,,,2022-09-01 20:00,19775.8,0,0.204,弱突破平仓,否,,0.0,0.0,否,1.49,-1.0,止损,3,,2022
973,2022-08-30 20:00,做空,19795.1,19795.1,19795.1,回调基准,0.0,317.21,1.602,成交,弱突破,,,2022-08-30 20:00,19743.8,0,0.162,弱突破平仓,否,,0.0,0.0,否,1.37,-1.0,止损,3,,2022
974,2022-08-29 04:00,做空,19793.8,19845.0,19845.0,回调基准,0.259,322.88,1.627,成交,确认,20167.88,17463.6,2022-08-29 20:00,19845.0,4,0.0,KAMA跟踪止损,否,,1.54,-2.62,否,,,,,,2022
975,2022-08-27 04:00,做空,20518.0,20518.0,20518.0,回退6K极值,,369.08,1.799,成交,确认,20887.08,18055.84,2022-08-28 08:00,20098.6,7,1.136,KAMA跟踪止损,否,,3.77,0.73,否,,,,,,2022
976,2022-08-26 16:00,做空,21311.0,21385.5,21385.5,回调基准,0.35,316.14,1.478,成交,确认,21701.64,18819.24,2022-08-26 20:00,21701.64,1,-3.947,前3K止损,是,20770.1,3.86,-2.25,否,,,,,,2022
977,2022-08-25 00:00,做多,21662.0,21662.0,21662.0,回调基准,0.0,351.81,1.624,成交,弱突破,,,2022-08-25 00:00,21695.8,0,0.096,弱突破平仓,否,,0.0,0.0,否,0.41,-1.0,止损,2,,2022
978,2022-08-21 16:00,做多,21350.0,21350.0,21350.0,回调基准,0.0,392.81,1.84,成交,弱突破,,,2022-08-21 16:00,21514.3,0,0.418,弱突破平仓,否,,0.0,0.0,否,2.13,0.0,止损,5,,2022
979,2022-08-17 20:00,做空,23650.0,23650.0,23650.0,回调基准,0.0,399.49,1.689,成交,确认,24049.49,20812.0,2022-08-20 04:00,20812.0,14,11.978,止盈,是,22759.0,12.22,0.13,否,,,,,,2022
980,2022-08-15 12:00,做空,24138.0,24138.0,24138.0,回调基准,0.0,411.03,1.703,成交,弱突破,,,2022-08-15 12:00,24010.8,0,0.309,弱突破平仓,否,,0.0,0.0,否,1.56,0.0,止损,4,,2022
981,2022-08-15 00:00,做空,24309.7,24309.7,24309.7,回调基准,0.0,382.26,1.572,成交,弱突破,,,2022-08-15 00:00,24273.8,0,0.094,弱突破平仓,否,,0.0,0.0,否,0.66,-1.0,止损,2,,2022
982,2022-08-13 08:00,做多,24438.8,24438.8,24438.8,回退6K极值,,410.07,1.678,成交,确认,24028.73,29815.34,2022-08-14 00:00,24438.8,4,0.0,KAMA跟踪止损,否,,1.8,-0.7,否,,,,,,2022
983,2022-08-13 04:00,做多,24325.0,24325.0,24325.0,回调基准,0.0,410.18,1.686,成交,弱突破,,,2022-08-13 04:00,24387.5,0,0.152,弱突破平仓,否,,0.0,0.0,否,2.28,0.0,止损,4,,2022
984,2022-08-12 16:00,做空,23750.0,23750.0,23750.0,回退6K极值,,409.11,1.723,成交,弱突破,,,2022-08-12 16:00,23663.2,0,0.212,弱突破平仓,否,,0.0,0.0,否,0.45,-1.0,止损,2,,2022
985,2022-08-11 08:00,做多,24235.2,24235.2,24235.2,回退6K极值,,403.73,1.666,成交,弱突破,,,2022-08-11 08:00,24313.7,0,0.194,弱突破平仓,否,,0.0,0.0,否,3.04,0.0,止损,4,,2022
986,2022-08-09 16:00,做空,23617.6,23757.4,23757.4,回调基准,0.592,334.21,1.407,成交,确认,24091.61,20906.51,2022-08-10 20:00,23282.29,7,0.762,KAMA跟踪止损,是,23061.7,4.84,-1.77,否,,,,,,2022
987,2022-08-08 12:00,做多,23400.0,23400.0,23400.0,回退6K极值,,332.99,1.423,成交,确认,23067.01,28548.0,2022-08-09 08:00,23681.77,5,-0.59,KAMA跟踪止损,是,24160.0,3.6,0.93,否,,,,,,2022
988,2022-08-05 00:00,做空,22707.0,22707.0,22707.0,回调基准,0.0,446.97,1.968,成交,确认,23153.97,19982.16,2022-08-05 08:00,23153.97,2,-1.0,前3K止损,否,,1.2,-2.12,否,,,,,,2022
989,2022-08-01 04:00,做空,23340.0,23505.0,23505.0,回调基准,0.707,505.96,2.153,成交,弱突破,,,2022-08-01 04:00,23290.1,0,0.425,弱突破平仓,否,,0.0,0.0,否,3.84,0.44,止损,11,,2022
990,2022-07-30 20:00,做多,24220.0,24220.0,24220.0,回调基准,0.0,509.82,2.105,成交,确认,23710.18,29548.4,2022-07-31 04:00,23710.18,2,-1.0,前3K止损,否,,1.51,-2.95,否,,,,,,2022
991,2022-07-28 00:00,做多,21531.8,21531.8,21531.8,回退6K极值,,458.95,2.132,成交,确认,21072.85,26268.8,2022-07-29 16:00,23629.12,10,6.069,KAMA跟踪止损,是,22941.1,13.79,4.82,否,,,,,,2022
992,2022-07-27 20:00,做多,21442.0,21442.0,21442.0,回退6K极值,,463.11,2.16,成交,弱突破,,,2022-07-27 20:00,21516.4,0,0.161,弱突破平仓,否,,0.0,0.0,否,14.26,4.723,止损,11,是,2022
993,2022-07-27 12:00,做多,21294.0,21250.0,21250.0,回调基准,0.207,474.51,2.233,成交,弱突破,,,2022-07-27 12:00,21335.0,0,0.179,弱突破平仓,否,,0.0,0.0,否,15.29,5.014,止损,13,是,2022
994,2022-07-25 08:00,做空,22256.4,22256.4,22256.4,回调基准,0.0,516.29,2.32,成交,确认,22772.69,19585.63,2022-07-27 04:00,21124.67,11,2.532,KAMA跟踪止损,是,21300.0,7.04,0.02,否,,,,,,2022
995,2022-07-24 20:00,做多,22828.8,22828.8,22828.8,回退6K极值,,533.11,2.335,成交,弱突破,,,2022-07-24 20:00,22837.0,0,0.015,弱突破平仓,否,,0.0,0.0,否,0.75,-1.0,止损,3,,2022
996,2022-07-23 16:00,做空,22500.0,22500.0,22500.0,回调基准,0.0,577.6,2.567,成交,弱突破,,,2022-07-23 16:00,22226.3,0,0.474,弱突破平仓,否,,0.0,0.0,否,2.52,0.0,止损,4,,2022
997,2022-07-23 00:00,做空,22625.3,22625.3,22625.3,回调基准,0.0,610.65,2.699,成交,弱突破,,,2022-07-23 00:00,22578.9,0,0.076,弱突破平仓,否,,0.0,0.0,否,1.86,-0.227,止损,4,,2022
998,2022-07-22 16:00,做多,23342.2,23342.2,23342.2,回退6K极值,,617.43,2.645,成交,弱突破,,,2022-07-22 16:00,23600.8,0,0.419,弱突破平仓,否,,0.0,0.0,否,1.75,-1.0,止损,2,,2022
999,2022-07-21 16:00,做空,22636.0,23298.5,,回调基准,-2.927,656.64,2.818,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
1000,2022-07-19 20:00,做多,22950.0,22800.0,22800.0,回调基准,0.654,609.29,2.672,成交,确认,22190.71,27816.0,2022-07-21 08:00,22800.0,9,-1.51,KAMA跟踪止损,是,23720.0,6.48,-0.6,否,,,,,,2022
1001,2022-07-18 12:00,做多,21674.1,21674.1,21674.1,回调基准,0.0,450.26,2.077,成交,确认,21223.84,26442.4,2022-07-19 04:00,21674.1,4,-2.221,KAMA跟踪止损,是,22674.2,5.19,-1.33,否,,,,,,2022
1002,2022-07-18 04:00,做空,20810.4,20900.0,20900.0,回调基准,0.431,447.98,2.143,成交,弱突破,,,2022-07-18 04:00,20794.4,0,0.236,弱突破平仓,否,,0.0,0.0,否,0.65,-1.0,止损,1,,2022
1003,2022-07-16 00:00,做多,21090.0,20900.0,20900.0,回调基准,0.901,481.69,2.305,成交,确认,20418.31,25498.0,2022-07-16 16:00,20900.0,4,0.0,KAMA跟踪止损,否,,1.44,-2.05,否,,,,,,2022
1004,2022-07-15 00:00,做多,20463.3,20436.6,20436.6,回调基准,0.13,498.79,2.441,成交,弱突破,,,2022-07-15 00:00,20602.9,0,0.333,弱突破平仓,否,,0.0,0.0,否,18.79,4.587,止损,38,是,2022
1005,2022-07-14 04:00,做多,20150.0,20150.0,20150.0,回退6K极值,,481.34,2.389,成交,弱突破,,,2022-07-14 04:00,20220.1,0,0.146,弱突破平仓,否,,0.0,0.0,否,1.42,-1.0,止损,3,,2022
1006,2022-07-13 00:00,做空,19552.4,19552.4,19552.4,回退6K极值,,419.61,2.146,成交,弱突破,,,2022-07-13 00:00,19383.6,0,0.402,弱突破平仓,否,,0.0,0.0,否,1.66,-0.351,止损,4,,2022
1007,2022-07-12 04:00,做空,20260.0,20260.0,20260.0,回退6K极值,,431.04,2.128,成交,确认,20691.04,17828.8,2022-07-12 20:00,19985.17,4,0.638,KAMA跟踪止损,否,,3.49,1.04,否,,,,,,2022
1008,2022-07-11 12:00,做空,20449.3,20449.3,20449.3,回退6K极值,,452.11,2.211,成交,弱突破,,,2022-07-11 12:00,20429.3,0,0.044,弱突破平仓,否,,0.0,0.0,否,2.83,-0.112,止损,4,,2022
1009,2022-07-11 08:00,做空,20600.0,21095.4,,回调基准,-2.405,454.61,2.155,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
1010,2022-07-10 20:00,做空,21095.4,21373.2,,回调基准,-1.317,448.4,2.098,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
1011,2022-07-10 08:00,做空,21309.6,21309.6,21309.6,回调基准,0.0,469.1,2.201,成交,弱突破,,,2022-07-10 08:00,21288.6,0,0.045,弱突破平仓,否,,0.0,0.0,否,4.93,1.227,止损,9,,2022
1012,2022-07-08 08:00,做多,21830.0,21830.0,21830.0,回退6K极值,,464.91,2.13,成交,确认,21365.09,26632.6,2022-07-08 16:00,21365.09,2,-1.0,前3K止损,否,,1.9,-2.39,否,,,,,,2022
1013,2022-07-08 00:00,做多,21050.0,20667.6,,回调基准,1.817,444.82,2.152,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
1014,2022-07-07 20:00,做多,20667.6,20667.6,20667.6,回调基准,0.0,432.33,2.092,成交,弱突破,,,2022-07-07 20:00,20881.9,0,0.496,弱突破平仓,否,,0.0,0.0,否,9.25,1.544,止损,6,,2022
1015,2022-07-05 04:00,做多,20123.0,19645.4,,回调基准,2.373,440.25,2.241,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
1016,2022-07-04 16:00,做多,19645.4,19645.4,19645.4,回调基准,0.0,416.86,2.122,成交,弱突破,,,2022-07-04 16:00,19794.2,0,0.357,弱突破平仓,否,,0.0,0.0,否,4.22,0.218,止损,6,,2022
1017,2022-07-04 00:00,做多,19400.0,19400.0,19400.0,回调基准,0.0,434.65,2.24,成交,弱突破,,,2022-07-04 00:00,19483.3,0,0.192,弱突破平仓,否,,0.0,0.0,否,2.26,-0.655,止损,4,,2022
1018,2022-06-30 12:00,做空,19817.2,19817.2,19817.2,回调基准,0.0,436.34,2.202,成交,确认,20253.54,17439.14,2022-07-01 04:00,19427.88,4,0.115,KAMA跟踪止损,是,19088.7,6.33,-0.75,否,,,,,,2022
1019,2022-06-29 00:00,做空,20500.0,20500.0,20500.0,回调基准,0.0,484.92,2.365,成交,确认,20984.92,18040.0,2022-06-30 04:00,20427.12,7,0.15,KAMA跟踪止损,否,,3.33,0.24,否,,,,,,2022
1020,2022-06-27 20:00,做空,20908.8,20908.8,20908.8,回调基准,0.0,511.46,2.446,成交,弱突破,,,2022-06-27 20:00,20744.0,0,0.322,弱突破平仓,否,,0.0,0.0,否,1.96,0.031,止损,4,,2022
1021,2022-06-27 04:00,做空,21116.5,21130.0,21130.0,回调基准,0.064,555.75,2.63,成交,弱突破,,,2022-06-27 04:00,21029.1,0,0.182,弱突破平仓,否,,0.0,0.0,否,2.63,-0.302,止损,4,,2022
1022,2022-06-26 16:00,做多,21600.0,21549.8,21549.8,回调基准,0.232,566.36,2.628,成交,弱突破,,,2022-06-26 16:00,21699.5,0,0.264,弱突破平仓,否,,0.0,0.0,否,1.57,-1.0,止损,3,,2022
1023,2022-06-24 04:00,做多,20950.0,20950.0,20950.0,回退6K极值,,750.78,3.584,成交,弱突破,,,2022-06-24 04:00,21096.6,0,0.195,弱突破平仓,否,,0.0,0.0,否,2.58,0.0,止损,4,,2022
1024,2022-06-24 00:00,做多,20855.0,20855.0,20855.0,回退6K极值,,748.61,3.59,成交,弱突破,,,2022-06-24 00:00,20900.5,0,0.061,弱突破平仓,否,,0.0,0.0,否,2.51,0.0,止损,4,,2022
1025,2022-06-20 00:00,做多,20100.0,19500.0,19500.0,回调基准,2.985,964.42,4.946,成交,确认,18535.58,23790.0,2022-06-22 12:00,20160.96,15,-0.296,KAMA跟踪止损,是,21107.7,11.49,0.67,否,,,,,,2022
1026,2022-06-19 16:00,做多,19529.5,19529.5,19529.5,回调基准,0.0,925.73,4.74,成交,弱突破,,,2022-06-19 16:00,19685.4,0,0.168,弱突破平仓,否,,0.0,0.0,否,11.32,0.682,止损,17,是,2022
1027,2022-06-18 12:00,做空,20300.8,20305.6,20305.6,回调基准,0.024,872.88,4.299,成交,确认,21178.48,17868.93,2022-06-19 04:00,17868.93,4,4.026,止盈,是,18946.6,13.36,3.82,否,,,,,,2022
1028,2022-06-17 04:00,做空,20739.0,21428.8,,回调基准,-3.326,1006.9,4.699,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
1029,2022-06-16 04:00,做多,22440.0,22350.0,22350.0,回调基准,0.401,1050.44,4.7,成交,弱突破,,,2022-06-16 04:00,22567.5,0,0.207,弱突破平仓,否,,0.0,0.0,否,2.91,-1.0,止损,3,,2022
1030,2022-06-15 12:00,做空,21350.0,21712.0,,回调基准,-1.696,995.72,4.586,限价未成交,确认,,,,,,,限价未成交,,,,,,,,,,,2022
1031,2022-06-14 04:00,做空,22559.7,22559.7,22559.7,回退6K极值,,870.24,3.857,成交,弱突破,,,2022-06-14 04:00,22471.5,0,0.101,弱突破平仓,否,,0.0,0.0,否,7.7,0.0,止损,4,,2022
1032,2022-06-13 08:00,做空,26538.7,26538.7,26538.7,回退6K极值,,657.97,2.479,成交,确认,27196.67,23354.06,2022-06-13 20:00,23354.06,3,7.04,止盈,是,24801.2,14.99,1.12,否,,,,,,2022
1033,2022-06-13 04:00,做空,26850.0,26850.0,26850.0,回退6K极值,,639.61,2.382,成交,弱突破,,,2022-06-13 04:00,26564.7,0,0.446,弱突破平仓,否,,0.0,0.0,否,12.61,5.037,止盈,3,是,2022
1034,2022-06-10 20:00,做空,29470.5,29914.5,29914.5,回调基准,1.507,564.15,1.886,成交,确认,30478.65,26324.76,2022-06-12 20:00,28307.42,12,4.024,KAMA跟踪止损,是,28970.5,10.24,1.49,否,,,,,,2022
1035,2022-06-06 08:00,做多,30250.0,29884.9,29884.9,回调基准,1.207,433.56,1.451,成交,确认,29451.34,36459.58,2022-06-07 08:00,31126.65,6,2.515,KAMA跟踪止损,是,31277.9,6.34,-2.33,否,,,,,,2022
1036,2022-06-06 00:00,做多,29975.0,29968.7,29968.7,回调基准,0.021,435.66,1.454,成交,弱突破,,,2022-06-06 00:00,30036.3,0,0.155,弱突破平仓,否,,0.0,0.0,否,6.04,2.658,止损,8,,2022
